PC1,PC2,future_purchase
-0.9028166215651128,-1.254886526746317,0
2.3357034235363674,-0.19643545048633748,0
-0.4081686813203605,1.682525002027665,0
-1.0945475274575882,-0.9040972675279713,0
-0.3314280677825142,-0.6678232819609616,0
0.33377818994915986,4.162622332955088,0
2.8037861401136985,-0.5758046401408182,0
2.126765165252011,1.6763377749273474,1
0.40098978653728107,-0.6072839813824014,0
1.2679483506416178,-0.47903699925522575,1
-0.8965628157939033,-1.4549806452429508,0
-2.6618175982662384,-0.5426334040014825,1
2.3372959999183007,1.738204856294189,0
-0.005511164405067666,0.37962143710605417,0
1.2170861726812672,-0.541167454384353,0
1.002027675557384,0.9796471246171079,0
-0.6736322029062216,-0.5911670293868746,0
-1.3657784657844447,0.008697495878743952,0
1.372868637641416,-0.846686286040603,0
-1.2596150237965473,0.5780591193831962,0
-2.4918349682736376,-1.8298981968935077,1
-0.8592059263839923,-1.1736591323898684,0
1.2065770974646275,-0.8667622108773929,1
1.4075900797533305,-0.8957272765021856,0
-0.7742733410128881,-0.6523577654882744,0
-0.9980575481277764,0.18498895190313963,0
-1.3565831335533303,0.6958914295937466,0
-1.8344261415094878,2.412378574512293,0
1.757265659719655,-0.42617856147458283,0
0.4042913863264512,-0.3790345159551741,0
0.8644465156119036,-0.3658295866855236,0
-0.787143463368838,-1.3228808049650913,0
0.06201316993315072,0.8053512937299523,0
0.007852018313655083,-0.9305334838031514,0
2.7550199710104883,-0.4927685217888357,0
-1.0916070047902064,-0.44959261079217916,1
2.358927274561506,0.5297509416390819,0
1.0841341900056654,-0.3207382265108421,0
-0.9264794415909472,0.5500488921896113,0
-0.43518249083675836,-0.9272862152561322,0
-1.190774308605659,0.6485832614158413,0
0.780489734101827,0.4143929151480556,0
-0.2865911667509649,0.20376627211609433,0
1.4203323685709015,-0.7092325735058654,0
0.990653879349722,-0.30608262231739036,1
-1.2568980442498137,-0.48740585709070694,0
-2.1841979407387186,-1.5659061037290904,0
-2.41870732579009,-1.6837144479370092,0
1.4514414215839961,-0.49591069369798413,0
-1.2678931843200414,-0.09523712280052327,0
0.2386235501945247,-0.8447032110156719,0
1.6172021143862823,-0.737811172473181,0
-1.165726190244104,1.2300518903047177,0
